,0
fs_c_c,0.3662040962227032
fs_nc_c,-0.6594509152884279
kf_c_c,-1226.054950807005
kf_nc_c,2534.4568759219433
po_c_c,-0.48827212829693767
po_nc_c,0.3923615316671821
idoc_c_c,-0.8788898309344879
idoc_nc_c,0.6277784506674913
ratio_c_c,-0.39954967220416515
ratio_nc_c,0.24687916599283372
df_lo_c,-13.584688854941616
df_hi_c,13.584688854941616
